county_name,fips_code,dominant_naics2,dominant_industry,dominant_lq,dominant_lq_quartile,unemployment_velocity,gdp_velocity_pct
"Asotin County, Washington",53003,44-45,Retail Trade,1.65,1,-0.03333333333333336,0.029589611529104692
"Benton County, Washington",53005,11,"Agriculture, Forestry, Fishing & Hunting",7.02,4,0.03333333333333351,0.022894774886693833
"Chelan County, Washington",53007,53,Real Estate & Rental & Leasing,1.29,1,0.06666666666666672,0.0431269011812598
"Clallam County, Washington",53009,11,"Agriculture, Forestry, Fishing & Hunting",3.03,3,0.06666666666666672,0.028577789097614433
"Clark County, Washington",53011,23,Construction,1.74,1,0.20000000000000004,0.020006360953696314
"Columbia County, Washington",53013,22,Utilities,6.17,4,0.10000000000000009,0.023945025370451137
"Cowlitz County, Washington",53015,31-33,Manufacturing,2.19,2,0.16666666666666666,0.007098284504903455
"Douglas County, Washington",53017,44-45,Retail Trade,1.66,1,0.13333333333333344,0.04115756586196778
"Ferry County, Washington",53019,23,Construction,1.22,1,0.0,0.039516880736843764
"Franklin County, Washington",53021,48-49,Transportation & Warehousing,2.04,2,0.13333333333333344,0.016331370122059197
"Garfield County, Washington",53023,42,Wholesale Trade,2.81,2,-0.36666666666666653,0.002363049181718482
"Grant County, Washington",53025,31-33,Manufacturing,1.31,1,0.2666666666666666,0.04912166827225375
"Grays Harbor County, Washington",53027,23,Construction,1.25,1,0.10000000000000024,0.03566282751447485
"Island County, Washington",53029,81,Other Services (except Public Administration),1.61,1,0.06666666666666643,0.006384692633180698
"Jefferson County, Washington",53031,81,Other Services (except Public Administration),1.88,1,0.06666666666666643,0.03959273890470561
"King County, Washington",53033,51,Information,4.73,3,0.3333333333333333,0.04535937818330318
"Kitsap County, Washington",53035,44-45,Retail Trade,1.12,1,0.06666666666666672,0.02912947236469709
"Kittitas County, Washington",53037,71,"Arts, Entertainment & Recreation",2.28,2,0.03333333333333351,0.01604013073798361
"Klickitat County, Washington",53039,22,Utilities,2.02,2,0.06666666666666643,0.026511126580846915
"Lewis County, Washington",53041,11,"Agriculture, Forestry, Fishing & Hunting",3.71,3,0.09999999999999994,0.04314025959371348
"Lincoln County, Washington",53043,23,Construction,2.12,2,0.13333333333333316,0.009346039112367992
"Mason County, Washington",53045,31-33,Manufacturing,1.24,1,0.03333333333333351,0.03734985580936212
"Okanogan County, Washington",53047,44-45,Retail Trade,1.28,1,-0.13333333333333316,0.06418939310972487
"Pacific County, Washington",53049,72,Accommodation & Food Services,1.47,1,-0.06666666666666672,0.01296426409981776
"Pend Oreille County, Washington",53051,23,Construction,0.76,1,0.0,0.05402644355443267
"Pierce County, Washington",53053,48-49,Transportation & Warehousing,1.56,1,0.2333333333333334,0.0182576255414755
"San Juan County, Washington",53055,53,Real Estate & Rental & Leasing,3.54,3,0.06666666666666658,0.026153380229534205
"Skagit County, Washington",53057,11,"Agriculture, Forestry, Fishing & Hunting",5.05,4,0.0,0.030646198530591865
"Skamania County, Washington",53059,72,Accommodation & Food Services,3.02,3,0.16666666666666666,0.034274322411772765
"Snohomish County, Washington",53061,31-33,Manufacturing,2.32,2,0.20000000000000018,0.02941015669019816
"Spokane County, Washington",53063,62,Health Care & Social Assistance,1.35,1,0.06666666666666672,0.02624076519732737
"Stevens County, Washington",53065,31-33,Manufacturing,1.29,1,0.03333333333333351,0.04722561135354836
"Thurston County, Washington",53067,11,"Agriculture, Forestry, Fishing & Hunting",1.54,1,0.10000000000000024,0.041743586909435526
"Wahkiakum County, Washington",53069,11,"Agriculture, Forestry, Fishing & Hunting",10.27,4,0.20000000000000018,0.019405708121142895
"Walla Walla County, Washington",53071,31-33,Manufacturing,1.76,1,0.033333333333333215,0.01997999868519132
"Whatcom County, Washington",53073,11,"Agriculture, Forestry, Fishing & Hunting",4.31,3,0.10000000000000024,0.017937199083779425
"Whitman County, Washington",53075,11,"Agriculture, Forestry, Fishing & Hunting",3.03,3,0.06666666666666658,-0.018945259289977198
"Yakima County, Washington",53077,11,"Agriculture, Forestry, Fishing & Hunting",29.96,4,0.10000000000000024,-0.01918021553787912
"Barbour County, West Virginia",54001,44-45,Retail Trade,0.91,1,0.16666666666666666,0.10429880321412431
"Berkeley County, West Virginia",54003,48-49,Transportation & Warehousing,1.6,1,0.2666666666666668,0.03682239835157489
"Boone County, West Virginia",54005,22,Utilities,1.85,1,0.2666666666666666,0.08101190372564478
"Braxton County, West Virginia",54007,22,Utilities,2.11,2,-0.5,0.03087607601508364
"Brooke County, West Virginia",54009,31-33,Manufacturing,1.99,2,0.16666666666666666,-0.003324745056669101
"Cabell County, West Virginia",54011,62,Health Care & Social Assistance,1.87,1,0.1333333333333333,0.027825560856235963
"Calhoun County, West Virginia",54013,23,Construction,2.77,2,-0.13333333333333344,-0.004132501713580373
"Clay County, West Virginia",54015,62,Health Care & Social Assistance,1.93,1,0.3333333333333333,0.08329679877163797
"Doddridge County, West Virginia",54017,48-49,Transportation & Warehousing,0.97,1,-0.06666666666666658,0.0003225720187994304
"Fayette County, West Virginia",54019,21,"Mining, Quarrying, Oil & Gas",9.64,4,0.09999999999999994,0.049989930407930365
"Gilmer County, West Virginia",54021,31-33,Manufacturing,1.29,1,0.0,0.014237479102877858
"Grant County, West Virginia",54023,23,Construction,2.47,2,-0.03333333333333336,0.01466459231500754
"Greenbrier County, West Virginia",54025,21,"Mining, Quarrying, Oil & Gas",3.89,3,0.1333333333333333,-0.0013979249856226536
"Hampshire County, West Virginia",54027,44-45,Retail Trade,1.21,1,0.2333333333333334,-0.014724063688282144
"Hancock County, West Virginia",54029,22,Utilities,2.72,2,0.2333333333333334,0.01737760389272353
"Hardy County, West Virginia",54031,31-33,Manufacturing,5.01,4,0.1333333333333333,0.007762467028778724
"Harrison County, West Virginia",54033,21,"Mining, Quarrying, Oil & Gas",7.16,4,-0.03333333333333336,0.02850881410055429
"Jackson County, West Virginia",54035,31-33,Manufacturing,2.64,2,0.19999999999999987,0.02370737616129192
"Jefferson County, West Virginia",54037,72,Accommodation & Food Services,2.05,2,0.20000000000000004,0.06683464451973316
"Kanawha County, West Virginia",54039,21,"Mining, Quarrying, Oil & Gas",4.06,3,0.09999999999999994,0.02177350169765051
"Lewis County, West Virginia",54041,21,"Mining, Quarrying, Oil & Gas",11.22,4,0.0,0.020402498991919645
"Lincoln County, West Virginia",54043,21,"Mining, Quarrying, Oil & Gas",4.42,3,0.033333333333333215,0.02164160604424713
"Logan County, West Virginia",54045,22,Utilities,1.65,1,0.2333333333333334,0.0530871185478679
"McDowell County, West Virginia",54047,44-45,Retail Trade,1.05,1,0.9666666666666668,0.015460390358779953
"Marion County, West Virginia",54049,22,Utilities,9.77,4,0.0,0.03285471700933204
"Marshall County, West Virginia",54051,21,"Mining, Quarrying, Oil & Gas",43.73,4,-0.13333333333333344,0.010321612779846936
"Mason County, West Virginia",54053,23,Construction,4.28,3,-0.09999999999999994,0.03204396237356342
"Mercer County, West Virginia",54055,62,Health Care & Social Assistance,1.65,1,0.13333333333333344,0.019942340547358068
"Mineral County, West Virginia",54057,31-33,Manufacturing,2.98,3,0.19999999999999987,0.0014172629931450673
"Mingo County, West Virginia",54059,21,"Mining, Quarrying, Oil & Gas",49.3,4,0.4333333333333333,0.12387946282406428
"Monongalia County, West Virginia",54061,21,"Mining, Quarrying, Oil & Gas",3.31,3,-0.03333333333333336,0.0158431437561422
"Monroe County, West Virginia",54063,31-33,Manufacturing,2.23,2,0.3000000000000001,0.037499505634404025
"Morgan County, West Virginia",54065,44-45,Retail Trade,1.51,1,0.20000000000000004,-0.036466233845033676
"Nicholas County, West Virginia",54067,21,"Mining, Quarrying, Oil & Gas",12.21,4,0.3333333333333333,0.023833857916380256
"Ohio County, West Virginia",54069,55,Management of Companies & Enterprises,1.94,1,-0.033333333333333215,0.02447878666473086
"Pendleton County, West Virginia",54071,71,"Arts, Entertainment & Recreation",1.32,1,0.1333333333333333,0.0454788179191343
"Pleasants County, West Virginia",54073,31-33,Manufacturing,2.84,2,0.09999999999999994,-0.04434328330656625
"Pocahontas County, West Virginia",54075,81,Other Services (except Public Administration),1.12,1,0.13333333333333344,-0.001961863261972571
"Preston County, West Virginia",54077,23,Construction,2.72,2,-0.06666666666666672,-0.004813565693163901
"Putnam County, West Virginia",54079,22,Utilities,5.22,4,0.06666666666666672,0.026528397430668996
"Raleigh County, West Virginia",54081,21,"Mining, Quarrying, Oil & Gas",17.98,4,0.19999999999999987,0.035950414589537
"Randolph County, West Virginia",54083,22,Utilities,1.97,2,0.09999999999999994,0.001259915395797156
"Ritchie County, West Virginia",54085,21,"Mining, Quarrying, Oil & Gas",54.86,4,0.16666666666666666,0.0021425337289578137
"Roane County, West Virginia",54087,21,"Mining, Quarrying, Oil & Gas",16.16,4,0.2666666666666666,0.002314525842726957
"Summers County, West Virginia",54089,42,Wholesale Trade,2.12,2,0.2666666666666666,0.002064872618056324
"Taylor County, West Virginia",54091,44-45,Retail Trade,1.22,1,0.0,0.024077184463328512
"Tucker County, West Virginia",54093,31-33,Manufacturing,1.17,1,0.0,-0.009891970167721583
"Tyler County, West Virginia",54095,31-33,Manufacturing,2.83,2,-0.20000000000000018,0.019003938644267106
"Upshur County, West Virginia",54097,21,"Mining, Quarrying, Oil & Gas",7.56,4,0.16666666666666666,0.044475914484567364
"Wayne County, West Virginia",54099,71,"Arts, Entertainment & Recreation",1.39,1,0.13333333333333344,0.02275542831871939
"Webster County, West Virginia",54101,62,Health Care & Social Assistance,2.1,2,0.5666666666666668,-0.008408884803467336
"Wetzel County, West Virginia",54103,21,"Mining, Quarrying, Oil & Gas",31.98,4,-0.19999999999999987,0.04199637084276953
"Wirt County, West Virginia",54105,99,Unclassified,2.99,3,0.0,-0.06235288202681146
"Wood County, West Virginia",54107,44-45,Retail Trade,1.51,1,0.09999999999999994,0.012725353707573252
"Wyoming County, West Virginia",54109,21,"Mining, Quarrying, Oil & Gas",60.7,4,0.3000000000000001,0.08539064910312613
"Adams County, Wisconsin",55001,11,"Agriculture, Forestry, Fishing & Hunting",15.55,4,0.06666666666666672,-0.001673556246155951
"Ashland County, Wisconsin",55003,31-33,Manufacturing,1.51,1,0.0,0.009724828503914961
"Barron County, Wisconsin",55005,31-33,Manufacturing,2.75,2,0.16666666666666666,0.02812513719156448
"Bayfield County, Wisconsin",55007,11,"Agriculture, Forestry, Fishing & Hunting",2.25,2,-0.03333333333333351,0.013821725760306443
"Brown County, Wisconsin",55009,31-33,Manufacturing,2.28,2,0.1333333333333333,0.02254800357575886
"Buffalo County, Wisconsin",55011,11,"Agriculture, Forestry, Fishing & Hunting",10.44,4,0.2333333333333334,0.011550177236412778
"Burnett County, Wisconsin",55013,22,Utilities,3.38,3,0.09999999999999994,0.02822885508663992
"Calumet County, Wisconsin",55015,31-33,Manufacturing,3.01,3,0.09999999999999994,0.01690012373397541
"Chippewa County, Wisconsin",55017,31-33,Manufacturing,2.6,2,0.16666666666666666,0.01754259519714497
"Clark County, Wisconsin",55019,31-33,Manufacturing,4.02,3,0.1333333333333333,0.027774486414522837
"Columbia County, Wisconsin",55021,31-33,Manufacturing,2.79,2,0.1333333333333333,0.033612828643939247
"Crawford County, Wisconsin",55023,31-33,Manufacturing,2.25,2,0.13333333333333316,-0.020945463205525126
"Dane County, Wisconsin",55025,51,Information,3.0,3,0.16666666666666666,0.030841204798118672
"Dodge County, Wisconsin",55027,31-33,Manufacturing,3.73,3,0.06666666666666672,0.0025280146895541433
"Door County, Wisconsin",55029,31-33,Manufacturing,2.08,2,0.06666666666666658,0.025763191811204348
"Douglas County, Wisconsin",55031,22,Utilities,1.9,1,0.16666666666666666,0.0037474401466892
"Dunn County, Wisconsin",55033,48-49,Transportation & Warehousing,2.55,2,0.16666666666666666,0.005109494356298197
"Eau Claire County, Wisconsin",55035,55,Management of Companies & Enterprises,2.44,2,0.1333333333333333,0.018681490224372023
"Florence County, Wisconsin",55037,31-33,Manufacturing,1.44,1,-0.03333333333333336,0.005689432171341332
"Fond du Lac County, Wisconsin",55039,11,"Agriculture, Forestry, Fishing & Hunting",3.07,3,0.16666666666666666,-0.004128136533897486
"Forest County, Wisconsin",55041,44-45,Retail Trade,0.84,1,0.033333333333333215,0.034794059269859366
"Grant County, Wisconsin",55043,31-33,Manufacturing,1.63,1,0.20000000000000004,0.017737507779140328
"Green County, Wisconsin",55045,31-33,Manufacturing,3.2,3,0.06666666666666672,0.027680708619774386
"Green Lake County, Wisconsin",55047,11,"Agriculture, Forestry, Fishing & Hunting",3.51,3,0.03333333333333336,0.02166012227488381
"Iowa County, Wisconsin",55049,44-45,Retail Trade,2.78,2,0.06666666666666658,0.02452467875371199
"Iron County, Wisconsin",55051,23,Construction,2.17,2,0.2666666666666666,0.018132443212356086
"Jackson County, Wisconsin",55053,11,"Agriculture, Forestry, Fishing & Hunting",5.15,4,0.033333333333333215,0.06371660088188931
"Jefferson County, Wisconsin",55055,31-33,Manufacturing,3.38,3,0.1333333333333333,0.012700345175794193
"Juneau County, Wisconsin",55057,31-33,Manufacturing,2.33,2,0.10000000000000009,-0.0054502872942529205
"Kenosha County, Wisconsin",55059,48-49,Transportation & Warehousing,3.31,3,0.09999999999999994,0.013318048507038003
"Kewaunee County, Wisconsin",55061,31-33,Manufacturing,2.93,3,0.1333333333333333,0.02236678256345946
"La Crosse County, Wisconsin",55063,22,Utilities,1.73,1,0.09999999999999994,0.004477236843420164
"Lafayette County, Wisconsin",55065,31-33,Manufacturing,3.07,3,0.03333333333333336,0.04579988006436833
"Langlade County, Wisconsin",55067,31-33,Manufacturing,2.35,2,0.09999999999999994,0.020876442424705714
"Lincoln County, Wisconsin",55069,31-33,Manufacturing,2.81,2,0.16666666666666666,0.007173258482797785
"Manitowoc County, Wisconsin",55071,31-33,Manufacturing,3.49,3,0.09999999999999994,0.014994983160354776
"Marathon County, Wisconsin",55073,31-33,Manufacturing,3.18,3,0.1333333333333333,0.01245052963082372
"Marinette County, Wisconsin",55075,31-33,Manufacturing,3.35,3,0.16666666666666652,-0.0007933709755533577
"Marquette County, Wisconsin",55077,31-33,Manufacturing,3.82,3,0.09999999999999994,0.019114334581953385
"Menominee County, Wisconsin",55078,,Not classified,,,-0.13333333333333344,0.008499408711457017
"Milwaukee County, Wisconsin",55079,61,Educational Services,2.08,2,0.16666666666666666,0.018736852702741655
"Monroe County, Wisconsin",55081,21,"Mining, Quarrying, Oil & Gas",5.61,4,0.09999999999999994,-0.001054325291396328
"Oconto County, Wisconsin",55083,31-33,Manufacturing,3.11,3,0.09999999999999994,-0.002411227057106456
"Oneida County, Wisconsin",55085,44-45,Retail Trade,1.78,1,0.03333333333333336,0.02522804961732446
"Outagamie County, Wisconsin",55087,31-33,Manufacturing,2.34,2,0.16666666666666666,0.014550225256805105
"Ozaukee County, Wisconsin",55089,31-33,Manufacturing,2.28,2,0.1333333333333333,0.02240739441061124
"Pepin County, Wisconsin",55091,11,"Agriculture, Forestry, Fishing & Hunting",8.8,4,0.06666666666666672,-0.0021063405386230276
"Pierce County, Wisconsin",55093,31-33,Manufacturing,2.04,2,0.16666666666666666,0.0017266222831485338
"Polk County, Wisconsin",55095,31-33,Manufacturing,2.79,2,0.2666666666666666,0.014985474087979013
"Portage County, Wisconsin",55097,52,Finance & Insurance,3.14,3,0.10000000000000009,0.03017798657367808
"Price County, Wisconsin",55099,31-33,Manufacturing,4.26,3,0.36666666666666653,-0.002060736430859201
"Racine County, Wisconsin",55101,31-33,Manufacturing,2.83,2,0.1333333333333333,0.022586806209910226
"Richland County, Wisconsin",55103,31-33,Manufacturing,3.24,3,0.06666666666666672,0.036471341658661546
"Rock County, Wisconsin",55105,31-33,Manufacturing,2.03,2,0.03333333333333336,0.029392562272749327
"Rusk County, Wisconsin",55107,31-33,Manufacturing,2.99,3,0.3666666666666667,0.01704678216555169
"St. Croix County, Wisconsin",55109,31-33,Manufacturing,2.35,2,0.2666666666666668,0.020549769077229465
"Sauk County, Wisconsin",55111,72,Accommodation & Food Services,2.23,2,0.06666666666666658,0.010711580883719261
"Sawyer County, Wisconsin",55113,44-45,Retail Trade,1.64,1,0.0,0.02521528141205576
"Shawano County, Wisconsin",55115,11,"Agriculture, Forestry, Fishing & Hunting",8.31,4,0.06666666666666672,0.011200200699965971
"Sheboygan County, Wisconsin",55117,31-33,Manufacturing,4.29,3,0.1333333333333333,0.01737564013199186
"Taylor County, Wisconsin",55119,11,"Agriculture, Forestry, Fishing & Hunting",4.69,3,0.1333333333333333,0.006661435718709785
"Trempealeau County, Wisconsin",55121,31-33,Manufacturing,4.32,3,0.1333333333333333,0.014980589551256746
"Vernon County, Wisconsin",55123,22,Utilities,2.06,2,0.10000000000000009,0.011952596231381162
"Vilas County, Wisconsin",55125,72,Accommodation & Food Services,1.97,2,0.03333333333333336,0.05055891363749276
"Walworth County, Wisconsin",55127,31-33,Manufacturing,2.59,2,0.03333333333333336,0.020477461209175252
